K,Precision,Recall
2,0.6963276836158192,0.6956726246472248
5,0.8383233532934131,0.7902163687676388
10,0.8487394957983193,0.8076199435559737
100,0.8603736479842674,0.8231420507996237
500,0.8655834564254062,0.8269049858889934
1000,0.8678500986193294,0.8278457196613358
2126,0.8692649235323138,0.8287864534336783
