K,Precision,Recall
2,0.6516007532956686,0.6509877704609596
5,0.8136470588235294,0.8132643461900282
10,0.8261076703191996,0.8156161806208843
100,0.8420065635255509,0.8447789275634995
500,0.8552815262912983,0.8645343367826905
1000,0.8602941176470589,0.8805268109125117
2126,0.8674242424242424,0.8617121354656632
