K,Precision,Recall
2,0.7376648754274548,0.7102539981185324
5,0.7949526813880127,0.8297271872060207
10,0.848003848003848,0.8292568203198495
100,0.843617522373999,0.8424270931326434
500,0.8723303274798292,0.8645343367826905
1000,0.8806327900287632,0.8640639698965192
2126,0.8840304182509505,0.8748824082784572
