K,Precision,Recall
2,0.6487240829346093,0.7652869238005644
5,0.777884155098133,0.764346190028222
10,0.8267326732673267,0.7855126999059266
100,0.8464788732394366,0.848071495766698
500,0.8605299860529986,0.8706491063029163
1000,0.8721698113207547,0.8697083725305739
2126,0.867043847241867,0.8650047036688617
