K,Precision,Recall
2,0.6869643662607127,0.7163687676387582
5,0.7619498343587316,0.7572906867356538
10,0.7955243527863097,0.8527751646284102
100,0.8369615562760537,0.8499529633113829
500,0.8442164179104478,0.8513640639698965
1000,0.8517657992565055,0.8621825023518345
2126,0.8511432571161922,0.8579492003762935
