K,Precision,Recall
2,0.693464974141984,0.69379115710254
5,0.8386613386613386,0.7897460018814676
10,0.8486193293885601,0.8095014111006585
100,0.859882005899705,0.8226716839134525
500,0.8660098522167488,0.8269049858889934
1000,0.8699950568462679,0.8278457196613358
2126,0.869886643666831,0.8301975540921919
