K,Precision,Recall
2,0.6950187969924813,0.6956726246472248
5,0.8387418871692461,0.7902163687676388
10,0.8476331360946746,0.808560677328316
100,0.8603736479842674,0.8231420507996237
500,0.8660098522167488,0.8269049858889934
1000,0.868213228035538,0.8273753527751646
2126,0.868836291913215,0.8287864534336783
