K,Precision,Recall
2,0.7455847255369928,0.7347130761994356
5,0.8649651972157772,0.8767638758231421
10,0.8943798449612403,0.8682972718720602
100,0.9117091595845137,0.9082784571966134
500,0.9255218216318786,0.9176857949200377
1000,0.9311490978157645,0.9223894637817498
2126,0.9379178605539638,0.9238005644402634
