K,Precision,Recall
2,0.7523496240601504,0.7530573847601129
5,0.8666354702854469,0.8711194731890874
10,0.8758848513449741,0.8730009407337723
100,0.9137517968375659,0.8969896519285042
500,0.9280338664158043,0.9280338664158043
1000,0.9361702127659575,0.9313264346190028
2126,0.9439962031324157,0.9355597365945437
