K,Precision,Recall
2,0.7586872586872587,0.7394167450611477
5,0.8732925105982101,0.8720602069614299
10,0.8844124700239808,0.8673565380997178
100,0.9105537150970184,0.9049858889934148
500,0.9211892402076451,0.9181561618062088
1000,0.9325153374233128,0.929444967074318
2126,0.9402560455192034,0.9327375352775165
