K,Precision,Recall
2,0.734573502722323,0.7615239887111948
5,0.8764623303696771,0.8809971777986829
10,0.8947368421052632,0.8715898400752587
100,0.909048067860509,0.9073377234242709
500,0.9235154394299288,0.9143932267168391
1000,0.9238770685579196,0.9190968955785512
2126,0.9285376242309512,0.922859830667921
