K,Precision,Recall
2,0.704619692020532,0.7102539981185324
5,0.848531684698609,0.7746942615239887
10,0.8250825082508251,0.8231420507996237
100,0.8557409224730128,0.8203198494825964
500,0.8954992240041386,0.8142050799623707
1000,0.9049350649350649,0.819379115710254
2126,0.905876235049402,0.819379115710254
