K,Precision,Recall
2,0.7561669829222012,0.7497648165569144
5,0.8694012258368694,0.8673565380997178
10,0.8840304182509505,0.8748824082784572
100,0.9139579349904398,0.8993414863593603
500,0.9253170502583372,0.9266227657572906
1000,0.9365229748934154,0.9299153339604892
2126,0.9414542020774316,0.9379115710253998
