K,Precision,Recall
2,0.8215767634854771,0.7450611476952023
5,0.9028978139298424,0.8353715898400753
10,0.9067540322580645,0.8461900282220132
100,0.9279682066567313,0.878645343367827
500,0.9343869731800766,0.9176857949200377
1000,0.9461165048543689,0.9167450611476952
2126,0.9556746225036532,0.922859830667921
