K,Precision,Recall
2,0.8140108534780464,0.7761053621825024
5,0.8896952104499274,0.8650047036688617
10,0.9056878949927079,0.8762935089369709
100,0.9218600191754555,0.9045155221072436
500,0.9352380952380952,0.9238005644402634
1000,0.9474187380497132,0.9322671683913453
2126,0.9510688836104513,0.9416745061147695
