K,Precision,Recall
2,0.8024254674077818,0.7469426152398871
5,0.8825812712275595,0.8555973659454374
10,0.8977820636451301,0.8758231420507996
100,0.9146806482364156,0.9026340545625587
500,0.9310674964097654,0.9148635936030104
1000,0.9370860927152318,0.9317968015051741
2126,0.943289224952741,0.9388523047977423
