K,Precision,Recall
2,0.793836344314559,0.702728127939793
5,0.9066959385290889,0.7770460959548448
10,0.9100700053850296,0.7949200376293509
100,0.9299792531120332,0.8433678269049859
500,0.9420142421159715,0.8711194731890874
1000,0.9467068878833584,0.8857008466603951
2126,0.9545454545454546,0.8889934148635936
