K,Precision,Recall
2,0.8007755695588948,0.7770460959548448
5,0.8635703918722787,0.8396048918156162
10,0.8736237434179033,0.8584195672624647
100,0.8939962476547842,0.896519285042333
500,0.9107648725212465,0.9073377234242709
1000,0.9176915799432356,0.9125117591721543
2126,0.9292833412434741,0.9209783631232361
