K,Precision,Recall
2,0.814454126089185,0.7474129821260583
5,0.8837087480356207,0.7935089369708372
10,0.9100946372239748,0.8142050799623707
100,0.9221168247628557,0.8687676387582314
500,0.9389275074478649,0.8894637817497648
1000,0.9485627836611196,0.8847601128880527
2126,0.950587084148728,0.9139228598306679
