K,Precision,Recall
2,0.8232044198895028,0.770931326434619
5,0.89892578125,0.8659454374412041
10,0.9065827686350436,0.8809971777986829
100,0.9230769230769231,0.9143932267168391
500,0.9346997140133461,0.9223894637817498
1000,0.9489990467111534,0.9365004703668862
2126,0.9537434430138293,0.940733772342427
