K,Precision,Recall
2,0.8218623481781376,0.7638758231420508
5,0.9014222658165768,0.8645343367826905
10,0.9073622623110678,0.8753527751646284
100,0.9239653512993262,0.90310442144873
500,0.9291450165328294,0.9252116650987771
1000,0.9470167064439141,0.9332079021636877
2126,0.9564176245210728,0.9393226716839135
