K,Precision,Recall
2,0.8232804232804233,0.7318908748824082
5,0.8947916666666667,0.8080903104421449
10,0.9038947900859888,0.8405456255879586
100,0.9270471464019852,0.878645343367827
500,0.9433497536945813,0.900752587017874
1000,0.9494106090373281,0.9092191909689558
2126,0.9529810954920019,0.9247412982126059
