K,Precision,Recall
2,0.7930672268907563,0.7102539981185324
5,0.8229591836734694,0.7587017873941675
10,0.8338430173292558,0.7695202257761053
100,0.8411734951947395,0.7822201317027281
500,0.8453764527539162,0.7869238005644402
1000,0.8481781376518218,0.7883349012229539
2126,0.8491902834008097,0.7892756349952963
