K,Precision,Recall
2,0.7164804469273743,0.7238946378174976
5,0.8000927643784786,0.8113828786453434
10,0.8243948742287612,0.8170272812793979
100,0.8524512137077582,0.8424270931326434
500,0.8580796252927401,0.8617121354656632
1000,0.877772534214252,0.8748824082784572
2126,0.8727699530516432,0.874412041392286
