K,Precision,Recall
2,0.6948356807511737,0.6961429915333961
5,0.8388223552894212,0.79068673565381
10,0.8476331360946746,0.808560677328316
100,0.8603736479842674,0.8231420507996237
500,0.8660098522167488,0.8269049858889934
1000,0.868213228035538,0.8273753527751646
2126,0.868771583621115,0.8283160865475071
