K,Precision,Recall
2,0.6915142991092358,0.69379115710254
5,0.8369781312127237,0.7920978363123237
10,0.8488888888888889,0.808560677328316
100,0.8613569321533924,0.8240827845719662
500,0.867487684729064,0.8283160865475071
1000,0.870187561697927,0.8292568203198495
2126,0.869886643666831,0.8301975540921919
