K,Precision,Recall
2,0.7450199203187251,0.7036688617121355
5,0.8047846889952153,0.7911571025399812
10,0.8251548356360171,0.8146754468485419
100,0.8659645763523217,0.8508936970837253
500,0.8641049671977507,0.8673565380997178
1000,0.8687825675035529,0.8626528692380057
2126,0.8845789971617786,0.8795860771401693
