K,Precision,Recall
2,0.7144719687092569,0.7732831608654751
5,0.7900188323917138,0.7892756349952963
10,0.8352272727272727,0.8297271872060207
100,0.8783524904214559,0.8626528692380057
500,0.8806818181818182,0.8748824082784572
1000,0.885956644674835,0.8842897460018815
2126,0.886481394253415,0.8852304797742239
