K,Precision,Recall
2,0.7147212543554007,0.7718720602069614
5,0.8669950738916257,0.7450611476952023
10,0.8774560496380558,0.7982126058325494
100,0.8830169317598768,0.8095014111006585
500,0.8872950819672131,0.8146754468485419
1000,0.891905737704918,0.8189087488240828
2126,0.8919610855094726,0.819379115710254
